queue_rank,scientific_name,module_id,module_bundle,cohort,pool_role,current_state,current_AF_observed,module_observed_79,priority_score,search_round,search_focus
159,Nestor notabilis,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
160,Orcinus orca,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
161,Orcinus orca,E,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,persistent externalization / cache / nest / dam / web / modified site
162,Physeter macrocephalus,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
163,Physeter macrocephalus,E,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,persistent externalization / cache / nest / dam / web / modified site
164,Psittacus erithacus,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,2,16,86.88,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
165,Bison bison,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
166,Crocuta crocuta,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
167,Dendrobates pumilio,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
168,Desmodus rotundus,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
169,Gasterosteus aculeatus,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
170,Otospermophilus beecheyi,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
171,Poecilia reticulata,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
172,Sarcophilus harrisii,D,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,17,85.33,standardized_first_pass,tool use / manipulation / construction / object modification
173,Acris crepitans,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,18,85.26,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
174,Birgus latro,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,18,85.26,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
175,Hyla versicolor,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,18,85.26,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
176,Porcellio laevis,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,18,85.26,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
177,Portia fimbriata,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,1,18,85.26,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
178,Balaenoptera musculus,C,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
179,Dasyurus maculatus,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
180,Eschrichtius robustus,C,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
181,Eubalaena australis,C,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
182,Eubalaena glacialis,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
183,Galerella sanguinea,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
184,Hyaena brunnea,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
185,Leptonychotes weddellii,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
186,Macropus antilopinus,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
187,Melursus ursinus,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
188,Panthera tigris,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
189,Procyon cancrivorus,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
190,Tragelaphus eurycerus,C,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,25,85.14,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
191,Acris crepitans,A,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
192,Acris crepitans,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
193,Birgus latro,A,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
194,Birgus latro,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
195,Hyla versicolor,A,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
196,Hyla versicolor,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
197,Porcellio laevis,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,16,84.97,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
198,Portia fimbriata,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,1,16,84.97,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
199,Apis mellifera,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
200,Bombus terrestris,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
201,Octopus vulgaris,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
202,Suricata suricatta,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
203,Tursiops aduncus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
204,Tursiops truncatus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,17,83.48,systematic_backfill,tool use / manipulation / construction / object modification
205,Callithrix jacchus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,25,83.29,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
206,Homo sapiens,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,25,83.29,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
207,Leontopithecus rosalia,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,25,83.29,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
208,Pongo abelii,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,25,83.29,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
209,Sapajus libidinosus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,25,83.29,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
210,Corvus corax,B,ABE_core,retained29_backfill,retained_pilot7,not_tested,3,18,81.68,systematic_backfill,social learning / transmission / imitation / teaching / tradition
211,Pan paniscus,B,ABE_core,retained29_backfill,retained_pilot7,not_tested,3,18,81.68,systematic_backfill,social learning / transmission / imitation / teaching / tradition
212,Camponotus sericeiventris,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
213,Chelydra serpentina,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
214,Ctenophorus nuchalis,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
215,Metazygia rogenhoferi,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
216,Natrix natrix,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
217,Platymantis vitiensis,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
218,Trichoniscus pusillus,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
219,Zosis geniculata,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,17,81.57,targeted_second_pass,tool use / manipulation / construction / object modification
220,Corvus corax,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,3,16,81.39,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
221,Pan paniscus,E,ABE_core,retained29_backfill,retained_pilot7,not_tested,3,16,81.39,systematic_backfill,persistent externalization / cache / nest / dam / web / modified site
222,Balaenoptera musculus,F,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
223,Dasyurus maculatus,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
224,Eschrichtius robustus,F,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
225,Eubalaena australis,F,CDF_support,remaining21_first_pass,acdb_source_candidate,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
226,Eubalaena glacialis,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
227,Galerella sanguinea,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
228,Hyaena brunnea,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
229,Leptonychotes weddellii,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
230,Macropus antilopinus,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
231,Melursus ursinus,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
232,Panthera tigris,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
233,Procyon cancrivorus,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
234,Tragelaphus eurycerus,F,CDF_support,remaining21_first_pass,database_unrepresented_family_mass_calibration,not_systematically_coded,0,31,80.84,standardized_first_pass,cooperation / social tolerance / network / division of labour / collective decision
235,Aldabrachelys gigantea,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,18,79.77,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
236,Lycaon pictus,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,18,79.77,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
237,Nephila clavipes,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,18,79.77,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
238,Paraponera clavata,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,18,79.77,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
239,Bison bison,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
240,Crocuta crocuta,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
241,Dendrobates pumilio,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
242,Desmodus rotundus,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
243,Gasterosteus aculeatus,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
244,Otospermophilus beecheyi,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
245,Poecilia reticulata,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
246,Sarcophilus harrisii,C,CDF_support,remaining21_first_pass,asnr_source_candidate,not_systematically_coded,1,25,79.65,standardized_first_pass,communication / referential / audience / vocal learning / combinatorial
247,Aldabrachelys gigantea,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,16,79.48,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
248,Lycaon pictus,A,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,16,79.48,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
249,Lycaon pictus,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,16,79.48,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
250,Paraponera clavata,A,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,16,79.48,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
251,Paraponera clavata,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,16,79.48,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
252,Callithrix jacchus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,31,78.99,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
253,Homo sapiens,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,31,78.99,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
254,Leontopithecus rosalia,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,31,78.99,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
255,Pongo abelii,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,31,78.99,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
256,Sapajus libidinosus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,0,31,78.99,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
257,Elephas maximus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
258,Loxodonta africana,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
259,Macaca fuscata,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
260,Megaptera novaeangliae,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
261,Melopsittacus undulatus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
262,Nestor notabilis,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
263,Orcinus orca,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
264,Physeter macrocephalus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
265,Psittacus erithacus,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,17,77.99,systematic_backfill,tool use / manipulation / construction / object modification
266,Apis mellifera,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
267,Bombus terrestris,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
268,Gorilla beringei,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
269,Gorilla gorilla,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
270,Octopus vulgaris,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
271,Pongo pygmaeus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
272,Suricata suricatta,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
273,Tursiops aduncus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
274,Tursiops truncatus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,25,77.80,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
275,Acris crepitans,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,17,76.08,targeted_second_pass,tool use / manipulation / construction / object modification
276,Birgus latro,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,17,76.08,targeted_second_pass,tool use / manipulation / construction / object modification
277,Hyla versicolor,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,17,76.08,targeted_second_pass,tool use / manipulation / construction / object modification
278,Porcellio laevis,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,17,76.08,targeted_second_pass,tool use / manipulation / construction / object modification
279,Portia fimbriata,D,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,1,17,76.08,targeted_second_pass,tool use / manipulation / construction / object modification
280,Camponotus sericeiventris,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
281,Chelydra serpentina,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
282,Corvus moneduloides,A,ABE_core,retained29_backfill,retained_pilot7,not_tested,4,16,75.89,systematic_backfill,innovation / transfer / reversal / planning / novel problem solving
283,Ctenophorus nuchalis,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
284,Metazygia rogenhoferi,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
285,Natrix natrix,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
286,Pan troglodytes,E,ABE_core,retained29_backfill,retained_pilot7,not_tested,4,16,75.89,systematic_backfill,persistent externalization / cache / nest / dam / web / modified site
287,Platymantis vitiensis,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
288,Trichoniscus pusillus,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
289,Zosis geniculata,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,25,75.89,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
290,Enhydra lutris,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,3,18,74.28,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
291,Periplaneta americana,B,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,3,18,74.28,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
292,Enhydra lutris,A,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,3,16,73.99,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
293,Periplaneta americana,E,ABE_core,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,3,16,73.99,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
294,Apis mellifera,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
295,Bombus terrestris,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
296,Gorilla beringei,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
297,Gorilla gorilla,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
298,Octopus vulgaris,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
299,Pongo pygmaeus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
300,Suricata suricatta,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
301,Tursiops aduncus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,1,31,73.50,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
302,Columba livia,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,17,72.49,systematic_backfill,tool use / manipulation / construction / object modification
303,Corvus corax,D,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,17,72.49,systematic_backfill,tool use / manipulation / construction / object modification
304,Cacatua goffiniana,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,25,72.31,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
305,Elephas maximus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,25,72.31,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
306,Macaca fuscata,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,25,72.31,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
307,Nestor notabilis,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,25,72.31,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
308,Camponotus sericeiventris,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
309,Chelydra serpentina,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
310,Ctenophorus nuchalis,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
311,Metazygia rogenhoferi,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
312,Natrix natrix,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
313,Platymantis vitiensis,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
314,Trichoniscus pusillus,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
315,Zosis geniculata,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,0,31,71.59,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
316,Aldabrachelys gigantea,D,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,17,70.59,targeted_second_pass,tool use / manipulation / construction / object modification
317,Lycaon pictus,D,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,17,70.59,targeted_second_pass,tool use / manipulation / construction / object modification
